Product_ID,Category,Product_Name,Rating,Total_Ratings,Total_Reviews,Price,Discount,Product_URL,Rating_Numeric,Discount_Numeric,Product_Name_Clean,Product_Name_Processed,Product_Brand,Sentiment,Sentiment_Binary,Name_Length,Name_Word_Count,Rating_Category,Popularity_Score,Price_Category
120,Smartwatch,"Fastrack Revolt FS1+ 2.01inch Biggest UltraVU Display|Industry Best 950 Nits|BT Calling Smartwatch  (Green Strap, Free Size)",4.3★,42830,2257,1599,73% off,https://www.flipkart.com/fastrack-revolt-fs1-2-01inch-biggest-ultravu-display-industry-best-950-nits-bt-calling-smartwatch/p/itmf558b9cf91ea3?pid=SMWGPM2DH4GDVVB9&lid=LSTSMWGPM2DH4GDVVB9Y9H2WM&marketplace=FLIPKART&q=smartwatch&store=ajy%2Fbuh&srno=s_1_20&otracker=search&fm=organic&iid=7748a033-c578-4bc9-aaa8-1dcf194b4156.SMWGPM2DH4GDVVB9.SEARCH&ppt=pp&ppn=pp&ssid=vulrkvcd680000001763206323097&qH=adc5bc5b72db9fa3,4.3,73,fastrack revolt fs inch biggest ultravu display industry best nits bt calling smartwatch green strap free size,fastrack revolt f inch biggest ultravu display industry best nit bt calling smartwatch green strap free size,Fastrack,Positive,1,110,17,Excellent,45.859574899366514,Mid-Range
121,Smartwatch,"Fire-Boltt Rise Luxe Stainless Steel Luxury, 47mm (1.85) Display, Games, 120+ Sports Smartwatch  (Silver C Strap, Free Size)",4★,177672,15535,1399,90% off,https://www.flipkart.com/fire-boltt-rise-luxe-stainless-steel-luxury-47mm-1-85-display-games-120-sports-smartwatch/p/itm66dd00e4b6ed0?pid=SMWGT3H8BSZ3PDKG&lid=LSTSMWGT3H8BSZ3PDKGNBH8VT&marketplace=FLIPKART&q=smartwatch&store=ajy%2Fbuh&srno=s_1_21&otracker=search&fm=organic&iid=en_qrH836Sz479SXiuB-GeOqJkRsqavnhQm7wfK6yVCiUOMJQXkyPMXoFYFWaOadzQyR5-Q86QPkcw8Z0Nb2yB67sDbPjpExlWhmpgUQnOg2ao%3D&ppt=pp&ppn=pp&ssid=vulrkvcd680000001763206323097&qH=adc5bc5b72db9fa3,4.0,90,fire boltt rise luxe stainless steel luxury mm display games sports smartwatch silver c strap free size,fire boltt rise luxe stainless steel luxury mm display game sport smartwatch silver c strap free size,Fire-Boltt,Positive,1,103,17,Good,48.35080024449629,Budget
122,Smartwatch,"Fire-Boltt Rise Luxe Bluetooth Calling 47mm (1.85), Metal Body & Rotating Crown, 123 Sports Smartwatch  (Rose Gold Millanese Strap, Free Size)",4★,177672,15535,1399,89% off,https://www.flipkart.com/fire-boltt-rise-luxe-bluetooth-calling-47mm-1-85-metal-body-rotating-crown-123-sports-smartwatch/p/itmd6f2d92603c9b?pid=SMWH9TRZWXDZDZFP&lid=LSTSMWH9TRZWXDZDZFPFA59JM&marketplace=FLIPKART&q=smartwatch&store=ajy%2Fbuh&srno=s_1_22&otracker=search&fm=organic&iid=en_qrH836Sz479SXiuB-GeOqJkRsqavnhQm7wfK6yVCiUPauI0NWnH3QgH9Y_lov61AJnNtlad7Iih549CuRRnfgWJMZAJirnjvZRqZ0WhE16A%3D&ppt=pp&ppn=pp&ssid=vulrkvcd680000001763206323097&qH=adc5bc5b72db9fa3,4.0,89,fire boltt rise luxe bluetooth calling mm metal body rotating crown sports smartwatch rose gold millanese strap free size,fire boltt rise luxe bluetooth calling mm metal body rotating crown sport smartwatch rose gold millanese strap free size,Fire-Boltt,Positive,1,121,19,Good,48.35080024449629,Budget
123,Smartwatch,"Fire-Boltt Ninja Talk 35.3mm (1.39) Round Bluetooth Calling Metal Body,120 Sports Modes Smartwatch  (Burgandy Strap, Free Size)",4★,77405,7068,999,91% off,https://www.flipkart.com/fire-boltt-ninja-talk-35-3mm-1-39-round-bluetooth-calling-metal-body-120-sports-modes-smartwatch/p/itm1fb9511ebf9d1?pid=SMWH9RZMDNQRE3JP&lid=LSTSMWH9RZMDNQRE3JPHZVSNG&marketplace=FLIPKART&q=smartwatch&store=ajy%2Fbuh&srno=s_1_23&otracker=search&fm=organic&iid=7748a033-c578-4bc9-aaa8-1dcf194b4156.SMWH9RZMDNQRE3JP.SEARCH&ppt=pp&ppn=pp&ssid=vulrkvcd680000001763206323097&qH=adc5bc5b72db9fa3,4.0,91,fire boltt ninja talk mm round bluetooth calling metal body sports modes smartwatch burgandy strap free size,fire boltt ninja talk mm round bluetooth calling metal body sport mode smartwatch burgandy strap free size,Fire-Boltt,Positive,1,108,17,Good,45.027278303812764,Budget
124,Smartwatch,"Cellecor HD Display | 600 NITS | BT-Calling | AI Voice | IP67 WaterResistant Smartwatch  (GOLD/GREEN Strap, Free Size)",4.1★,1109,92,799,80% off,https://www.flipkart.com/cellecor-hd-display-600-nits-bt-calling-ai-voice-ip67-waterresistant-smartwatch/p/itm4a4827c2abbdb?pid=SMWHYBUNHY7CUGZT&lid=LSTSMWHYBUNHY7CUGZTZ9BAUO&marketplace=FLIPKART&q=smartwatch&store=ajy%2Fbuh&srno=s_1_24&otracker=search&fm=organic&iid=7748a033-c578-4bc9-aaa8-1dcf194b4156.SMWHYBUNHY7CUGZT.SEARCH&ppt=pp&ppn=pp&ssid=vulrkvcd680000001763206323097&qH=adc5bc5b72db9fa3,4.1,80,cellecor hd display nits bt calling ai voice ip waterresistant smartwatch gold green strap free size,cellecor hd display nit bt calling ai voice ip waterresistant smartwatch gold green strap free size,Cellecor,Positive,1,100,16,Excellent,28.749672706656156,Budget
125,Smartwatch,"Cellecor M5 PLUS 2.01"" IPS HD Display | 700 NITS | BT-Calling | AOD | IP67 | BT v5.4| Smartwatch  (Gold Burgundy Strap, Free Size)",4.2★,1614,78,899,77% off,https://www.flipkart.com/cellecor-m5-plus-2-01-ips-hd-display-700-nits-bt-calling-aod-ip67-bt-v5-4-smartwatch/p/itme1d42b98b77eb?pid=SMWHASD7HECVDZ32&lid=LSTSMWHASD7HECVDZ32KTDDUW&marketplace=FLIPKART&q=smartwatch&store=ajy%2Fbuh&srno=s_1_25&otracker=search&fm=organic&iid=7748a033-c578-4bc9-aaa8-1dcf194b4156.SMWHASD7HECVDZ32.SEARCH&ppt=pp&ppn=pp&ssid=vulrkvcd680000001763206323097&qH=adc5bc5b72db9fa3,4.2,77,cellecor m plus ips hd display nits bt calling aod ip bt v smartwatch gold burgundy strap free size,cellecor plus ip hd display nit bt calling aod ip bt v smartwatch gold burgundy strap free size,Cellecor,Positive,1,99,19,Excellent,31.02577898975838,Budget
126,Camera,"IZI One+ Action Camera ONE+ 5K Action Camera, 48MP, 6-Axis Gyro, Waterproof, WiFi, Dual Touch Screen Sports and Action Camera  (Black, 48 MP)",3.7★,74,6,9899,41% off,https://www.flipkart.com/izi-one-action-camera-5k-camera-48mp-6-axis-gyro-waterproof-wifi-dual-touch-screen-sports/p/itmfd1867a08b654?pid=SAYHBDH9EK8GHZ4N&lid=LSTSAYHBDH9EK8GHZ4NOFTLDY&marketplace=FLIPKART&q=camera&store=jek&srno=s_1_1&otracker=search&fm=organic&iid=en_JCOnL84cscJCEMkcJ03RwpiApbe4aRF0lJ7anU4msi11S6lh-o2slS5a45YfcC1MMu8JEu629q7amXi_gU3oeg%3D%3D&ppt=pp&ppn=pp&ssid=djl3pjqkao0000001763206512311&qH=dd6d2dcc679d12b9,3.7,41,izi one action camera one k action camera mp axis gyro waterproof wifi dual touch screen sports and action camera black mp,izi one action camera one k action camera mp axis gyro waterproof wifi dual touch screen sport action camera black mp,IZI,Neutral,1,122,22,Good,15.974706020084348,Mid-Range
127,Camera,avidar Small Digital Camera for Kids Multi Mode Filter Kids SLR-Style Digital Camera Point & Shoot Camera  (Pink),3.4★,20,2,498,68% off,https://www.flipkart.com/avidar-small-digital-camera-kids-multi-mode-filter-slr-style-point-shoot/p/itmfa93443865982?pid=CAMHGFAWVYG5Z3CN&lid=LSTCAMHGFAWVYG5Z3CN5SB0HF&marketplace=FLIPKART&q=camera&store=jek&srno=s_1_2&otracker=search&fm=organic&iid=edc7fe9f-161b-4066-bdc3-d102cd123c47.CAMHGFAWVYG5Z3CN.SEARCH&ppt=pp&ppn=pp&ssid=djl3pjqkao0000001763206512311&qH=dd6d2dcc679d12b9,3.4,68,avidar small digital camera for kids multi mode filter kids slr style digital camera point shoot camera pink,avidar small digital camera kid multi mode filter kid slr style digital camera point shoot camera pink,avidar,Neutral,0,108,18,Good,10.351376288259639,Budget
128,Camera,"Bzrqx Mini Wireless WiFi Camera 1080P HD Video and Audio Camera, Nanny Camera Sports and Action Camera  (Black, 12 MP)",3.4★,13,0,658,78% off,https://www.flipkart.com/bzrqx-mini-wireless-wifi-camera-1080p-hd-video-audio-camera-nanny-sports-action/p/itm5a8751d2f3edb?pid=SAYGC2HF77WB7HQY&lid=LSTSAYGC2HF77WB7HQYYVP3X1&marketplace=FLIPKART&q=camera&store=jek&srno=s_1_3&otracker=search&fm=organic&iid=edc7fe9f-161b-4066-bdc3-d102cd123c47.SAYGC2HF77WB7HQY.SEARCH&ppt=pp&ppn=pp&ssid=djl3pjqkao0000001763206512311&qH=dd6d2dcc679d12b9,3.4,78,bzrqx mini wireless wifi camera p hd video and audio camera nanny camera sports and action camera black mp,bzrqx mini wireless wifi camera p hd video audio camera nanny camera sport action camera black mp,Bzrqx,Neutral,0,106,19,Good,8.972794920691879,Budget
129,Camera,"istylei Gift toys Kids Camera For Kids HD Real Pic Gift Sports & Action camera Sports and Action Camera  (Blue, 8 MP)",3.6★,235,8,595,40% off,https://www.flipkart.com/istylei-gift-toys-kids-camera-hd-real-pic-sports-action/p/itm9fc73d8714229?pid=SAYHAYVPBMD9QHYZ&lid=LSTSAYHAYVPBMD9QHYZIJRNGF&marketplace=FLIPKART&q=camera&store=jek&srno=s_1_4&otracker=search&fm=organic&iid=edc7fe9f-161b-4066-bdc3-d102cd123c47.SAYHAYVPBMD9QHYZ.SEARCH&ppt=pp&ppn=pp&ssid=djl3pjqkao0000001763206512311&qH=dd6d2dcc679d12b9,3.6,40,istylei gift toys kids camera for kids hd real pic gift sports action camera sports and action camera blue mp,istylei gift toy kid camera kid hd real pic gift sport action camera sport action camera blue mp,istylei,Neutral,1,109,20,Good,19.669794498092198,Budget
130,Camera,"GOPRC Sports Action camera 4K Action Camera for Biking, Hiking & Underwater with 30M Waterproof Case Sports and Action Camera  (Black, 20 MP)",3★,11,0,1599,82% off,https://www.flipkart.com/goprc-sports-action-camera-4k-biking-hiking-underwater-30m-waterproof-case/p/itm1421a7ed2d991?pid=SAYHD53SH5YR8KZB&lid=LSTSAYHD53SH5YR8KZBRAUEZ2&marketplace=FLIPKART&q=camera&store=jek&srno=s_1_5&otracker=search&fm=organic&iid=edc7fe9f-161b-4066-bdc3-d102cd123c47.SAYHD53SH5YR8KZB.SEARCH&ppt=pp&ppn=pp&ssid=djl3pjqkao0000001763206512311&qH=dd6d2dcc679d12b9,3.0,82,goprc sports action camera k action camera for biking hiking underwater with m waterproof case sports and action camera black mp,goprc sport action camera k action camera biking hiking underwater waterproof case sport action camera black mp,GOPRC,Neutral,0,128,21,Fair,7.4547199493640015,Mid-Range
131,Camera,RBR Quadcopter Drone-Headless-ModeL-Altitude-Hold--Hight-HoldFoldable-RC-Quadcopter Drone,3★,319,7,1896,52% off,https://www.flipkart.com/rbr-quadcopter-drone-headless-model-altitude-hold-hight-holdfoldable-rc-quadcopter-drone/p/itmfcbd19fe8c1cf?pid=DNEHE48ZGXFTHPWW&lid=LSTDNEHE48ZGXFTHPWWPAJMBD&marketplace=FLIPKART&q=camera&store=jek&spotlightTagId=default_BestsellerId_jek&srno=s_1_6&otracker=search&fm=organic&iid=edc7fe9f-161b-4066-bdc3-d102cd123c47.DNEHE48ZGXFTHPWW.SEARCH&ppt=sp&ppn=sp&ssid=djl3pjqkao0000001763206512311&qH=dd6d2dcc679d12b9,3.0,52,rbr quadcopter drone headless model altitude hold hight holdfoldable rc quadcopter drone,rbr quadcopter drone headless model altitude hold hight holdfoldable rc quadcopter drone,RBR,Neutral,0,88,12,Fair,17.304962987381316,Mid-Range
132,Camera,"AVOIHS Gift toys High Pixel HD Recording Selfie Timer Photography Gift Kids Girls Boys Toy Camera Sports and Action Camera  (Multicolor, 8 MP)",3.5★,38,3,785,60% off,https://www.flipkart.com/avoihs-gift-toys-high-pixel-hd-recording-selfie-timer-photography-kids-girls-boys-toy-camera-sports-action/p/itm018e8fb934c87?pid=SAYGSSJHEVTQTVXD&lid=LSTSAYGSSJHEVTQTVXDUM5UP7&marketplace=FLIPKART&q=camera&store=jek&srno=s_1_7&otracker=search&fm=organic&iid=edc7fe9f-161b-4066-bdc3-d102cd123c47.SAYGSSJHEVTQTVXD.SEARCH&ppt=pp&ppn=pp&ssid=djl3pjqkao0000001763206512311&qH=dd6d2dcc679d12b9,3.5,60,avoihs gift toys high pixel hd recording selfie timer photography gift kids girls boys toy camera sports and action camera multicolor mp,avoihs gift toy high pixel hd recording selfie timer photography gift kid girl boy toy camera sport action camera multicolor mp,AVOIHS,Neutral,1,136,22,Good,12.822465761453762,Budget
133,Camera,"BESTON GoPro Action camera Action Camera 4k 20MP Wifi 30M Waterproof Action Camera Sports DV Camcorder Sports and Action Camera  (Black, 20 MP)",3.3★,3,0,1828,79% off,https://www.flipkart.com/beston-gopro-action-camera-4k-20mp-wifi-30m-waterproof-sports-dv-camcorder/p/itm34acdb55185be?pid=SAYHFUHHWAHGKVHE&lid=LSTSAYHFUHHWAHGKVHEPBOFCX&marketplace=FLIPKART&q=camera&store=jek&srno=s_1_8&otracker=search&fm=organic&iid=edc7fe9f-161b-4066-bdc3-d102cd123c47.SAYHFUHHWAHGKVHE.SEARCH&ppt=pp&ppn=pp&ssid=djl3pjqkao0000001763206512311&qH=dd6d2dcc679d12b9,3.3,79,beston gopro action camera action camera k mp wifi m waterproof action camera sports dv camcorder sports and action camera black mp,beston gopro action camera action camera k mp wifi waterproof action camera sport dv camcorder sport action camera black mp,BESTON,Neutral,0,131,22,Good,4.574771391695639,Mid-Range
134,Camera,"Uphaar by OMG 2022 Kid's Digital Camera & Mini Video Camcorder Sports and Action Camera  (Blue, 20 MP)",3.4★,247,8,563,71% off,https://www.flipkart.com/uphaar-omg-2022-kid-s-digital-camera-mini-video-camcorder-sports-action/p/itm0a0530b969eba?pid=SAYH7ZCC3HQ3HFUH&lid=LSTSAYH7ZCC3HQ3HFUHPGEGVO&marketplace=FLIPKART&q=camera&store=jek&srno=s_1_9&otracker=search&fm=organic&iid=edc7fe9f-161b-4066-bdc3-d102cd123c47.SAYH7ZCC3HQ3HFUH.SEARCH&ppt=pp&ppn=pp&ssid=djl3pjqkao0000001763206512311&qH=dd6d2dcc679d12b9,3.4,71,uphaar by omg kid s digital camera mini video camcorder sports and action camera blue mp,uphaar omg kid digital camera mini video camcorder sport action camera blue mp,Uphaar,Neutral,0,88,16,Good,18.74565773696094,Budget
135,Camera,AR jewell SPY CAMERAA 3D Camera  (10 Water Resistant),4★,8,0,707,64% off,https://www.flipkart.com/ar-jewell-spy-cameraa-3d-camera/p/itm9cc3853c4895f?pid=TDCHEZMTGDH9BGTM&lid=LSTTDCHEZMTGDH9BGTMW9BZMM&marketplace=FLIPKART&q=camera&store=jek&srno=s_1_10&otracker=search&fm=organic&iid=edc7fe9f-161b-4066-bdc3-d102cd123c47.TDCHEZMTGDH9BGTM.SEARCH&ppt=pp&ppn=pp&ssid=djl3pjqkao0000001763206512311&qH=dd6d2dcc679d12b9,4.0,64,ar jewell spy cameraa d camera water resistant,ar jewell spy cameraa camera water resistant,AR,Positive,1,46,8,Good,8.788898309344878,Budget
136,Camera,"Bzrqx Mini Security HD 1080P Hidden Camera Pen Portable Multifunctional Writing Pen Mini Camera Sports and Action Camera  (Black, 12 MP)",3.3★,0,0,1564,55% off,https://www.flipkart.com/bzrqx-mini-security-hd-1080p-hidden-camera-pen-portable-multifunctional-writing-sports-action/p/itm6bb55f7406e0d?pid=SAYGFJYBYR83YBHP&lid=LSTSAYGFJYBYR83YBHPUF8MH0&marketplace=FLIPKART&q=camera&store=jek&srno=s_1_11&otracker=search&fm=organic&iid=edc7fe9f-161b-4066-bdc3-d102cd123c47.SAYGFJYBYR83YBHP.SEARCH&ppt=pp&ppn=pp&ssid=djl3pjqkao0000001763206512311&qH=dd6d2dcc679d12b9,3.3,55,bzrqx mini security hd p hidden camera pen portable multifunctional writing pen mini camera sports and action camera black mp,bzrqx mini security hd p hidden camera pen portable multifunctional writing pen mini camera sport action camera black mp,Bzrqx,Neutral,0,125,20,Good,0.0,Mid-Range
137,Camera,"DSLRCAM GoPro Action camera GoproAction Camera 4k20MP Wifi 30M Waterproof Action Camera Sports DV Camcorder Sports and Action Camera  (Black, 20 MP)",3★,4,0,1689,81% off,https://www.flipkart.com/dslrcam-gopro-action-camera-goproaction-4k20mp-wifi-30m-waterproof-sports-dv-camcorder/p/itm649622fc15725?pid=SAYHFYYMEXWUMXMV&lid=LSTSAYHFYYMEXWUMXMVPMQBKW&marketplace=FLIPKART&q=camera&store=jek&srno=s_1_12&otracker=search&fm=organic&iid=edc7fe9f-161b-4066-bdc3-d102cd123c47.SAYHFYYMEXWUMXMV.SEARCH&ppt=pp&ppn=pp&ssid=djl3pjqkao0000001763206512311&qH=dd6d2dcc679d12b9,3.0,81,dslrcam gopro action camera goproaction camera k mp wifi m waterproof action camera sports dv camcorder sports and action camera black mp,dslrcam gopro action camera goproaction camera k mp wifi waterproof action camera sport dv camcorder sport action camera black mp,DSLRCAM,Neutral,0,137,22,Fair,4.828313737302301,Mid-Range
138,Camera,bvb Mini Full HD 1080P Wireless Hidden CCTV WiFi IP Camera /Video Audio Night Vision 3D Camera  (5 Water Resistant),3.1★,0,0,1099,45% off,https://www.flipkart.com/bvb-mini-full-hd-1080p-wireless-hidden-cctv-wifi-ip-camera-video-audio-night-vision-3d/p/itm67b6526166078?pid=TDCHG8VMKKPSUBMU&lid=LSTTDCHG8VMKKPSUBMUA8MURX&marketplace=FLIPKART&q=camera&store=jek&srno=s_1_13&otracker=search&fm=organic&iid=edc7fe9f-161b-4066-bdc3-d102cd123c47.TDCHG8VMKKPSUBMU.SEARCH&ppt=pp&ppn=pp&ssid=djl3pjqkao0000001763206512311&qH=dd6d2dcc679d12b9,3.1,45,bvb mini full hd p wireless hidden cctv wifi ip camera video audio night vision d camera water resistant,bvb mini full hd p wireless hidden cctv wifi ip camera video audio night vision camera water resistant,bvb,Neutral,0,104,19,Good,0.0,Budget
139,Camera,"blix Professional 4k Waterproof GoPro Camera Full HD Sports and Action Camera 4k Sports and Action Camera  (Black, 16 MP)",3.6★,0,0,2220,75% off,https://www.flipkart.com/blix-professional-4k-waterproof-gopro-camera-full-hd-sports-action/p/itm6c71718bd5ec9?pid=SAYHEU2CCRDCVPYV&lid=LSTSAYHEU2CCRDCVPYVUJAFQX&marketplace=FLIPKART&q=camera&store=jek&srno=s_1_14&otracker=search&fm=organic&iid=edc7fe9f-161b-4066-bdc3-d102cd123c47.SAYHEU2CCRDCVPYV.SEARCH&ppt=pp&ppn=pp&ssid=djl3pjqkao0000001763206512311&qH=dd6d2dcc679d12b9,3.6,75,blix professional k waterproof gopro camera full hd sports and action camera k sports and action camera black mp,blix professional k waterproof gopro camera full hd sport action camera k sport action camera black mp,blix,Neutral,1,112,19,Good,0.0,Mid-Range
140,Camera,"Patreon 4K M5 4k20MP Wifi 30M Waterproof DV Camcorder Sports and Action Camera  (Black, 16 MP)",3.7★,49,3,1355,89% off,https://www.flipkart.com/patreon-4k-m5-4k20mp-wifi-30m-waterproof-dv-camcorder-sports-action-camera/p/itm48775af2ccf5e?pid=SAYH63Y3MVTA3YST&lid=LSTSAYH63Y3MVTA3YSTDQ52MB&marketplace=FLIPKART&q=camera&store=jek&srno=s_1_15&otracker=search&fm=organic&iid=edc7fe9f-161b-4066-bdc3-d102cd123c47.SAYH63Y3MVTA3YST.SEARCH&ppt=pp&ppn=pp&ssid=djl3pjqkao0000001763206512311&qH=dd6d2dcc679d12b9,3.7,89,patreon k m k mp wifi m waterproof dv camcorder sports and action camera black mp,patreon k k mp wifi waterproof dv camcorder sport action camera black mp,Patreon,Neutral,1,81,16,Good,14.474485120084141,Budget
141,Camera,"Elevea New 1080p Vlogging Action Camera Sports and Action Camera  (Black, 16 MP)",3★,2,1,1388,76% off,https://www.flipkart.com/elevea-new-1080p-vlogging-action-camera-sports/p/itmf3ffb20e9d9ac?pid=SAYGHGGTQTCRRAES&lid=LSTSAYGHGGTQTCRRAESLDVYXL&marketplace=FLIPKART&q=camera&store=jek&srno=s_1_16&otracker=search&fm=organic&iid=edc7fe9f-161b-4066-bdc3-d102cd123c47.SAYGHGGTQTCRRAES.SEARCH&ppt=pp&ppn=pp&ssid=djl3pjqkao0000001763206512311&qH=dd6d2dcc679d12b9,3.0,76,elevea new p vlogging action camera sports and action camera black mp,elevea new p vlogging action camera sport action camera black mp,Elevea,Neutral,0,69,12,Fair,3.295836866004329,Budget
142,Camera,"PIXEL 4K M3 Action Camera 4k20MP Wifi 30M Waterproof Action Camera Sports DV Camcorder Sports and Action Camera  (Black, 16 MP)",3.4★,49,7,1338,85% off,https://www.flipkart.com/pixel-4k-m3-action-camera-4k20mp-wifi-30m-waterproof-sports-dv-camcorder/p/itm443ab25417b8b?pid=SAYHDYRMXCYPTVBS&lid=LSTSAYHDYRMXCYPTVBSINT9SB&marketplace=FLIPKART&q=camera&store=jek&srno=s_1_17&otracker=search&fm=organic&iid=edc7fe9f-161b-4066-bdc3-d102cd123c47.SAYHDYRMXCYPTVBS.SEARCH&ppt=pp&ppn=pp&ssid=djl3pjqkao0000001763206512311&qH=dd6d2dcc679d12b9,3.4,85,pixel k m action camera k mp wifi m waterproof action camera sports dv camcorder sports and action camera black mp,pixel k action camera k mp wifi waterproof action camera sport dv camcorder sport action camera black mp,PIXEL,Neutral,0,114,21,Good,13.300878218455695,Budget
143,Camera,"Prime Assure Mini Camera Photo Instant Photo Print Camera for Kids Children Polar Instant Camera  (Blue, Pink)",3.8★,25,1,1745,41% off,https://www.flipkart.com/prime-assure-mini-camera-photo-instant-print-kids-children-polar/p/itmf1d8a40ce41a7?pid=INAHCRHRGXB9ERJC&lid=LSTINAHCRHRGXB9ERJC65NLAZ&marketplace=FLIPKART&q=camera&store=jek&srno=s_1_18&otracker=search&fm=organic&iid=edc7fe9f-161b-4066-bdc3-d102cd123c47.INAHCRHRGXB9ERJC.SEARCH&ppt=pp&ppn=pp&ssid=djl3pjqkao0000001763206512311&qH=dd6d2dcc679d12b9,3.8,41,prime assure mini camera photo instant photo print camera for kids children polar instant camera blue pink,prime assure mini camera photo instant photo print camera kid child polar instant camera blue pink,Prime,Neutral,1,106,17,Good,12.38076684448163,Mid-Range
144,Camera,"ISSU 10 SPYDER  (5 MP, Black)",3.4★,0,0,550,67% off,https://www.flipkart.com/issu-10-spyder/p/itm0bce5b54164c1?pid=POIHFXYZXYJXB8GW&lid=LSTPOIHFXYZXYJXB8GWOGSY23&marketplace=FLIPKART&q=camera&store=jek&srno=s_1_19&otracker=search&fm=organic&iid=edc7fe9f-161b-4066-bdc3-d102cd123c47.POIHFXYZXYJXB8GW.SEARCH&ppt=pp&ppn=pp&ssid=djl3pjqkao0000001763206512311&qH=dd6d2dcc679d12b9,3.4,67,issu spyder mp black,issu spyder mp black,ISSU,Neutral,0,20,4,Good,0.0,Budget
145,Camera,"Bzrqx Mini Security Spy pen Camera, HD 1080P Hidden Portable Multifunctional Writing Security Camera Sports and Action Camera  (Black, 12 MP)",2.3★,3,0,1557,55% off,https://www.flipkart.com/bzrqx-mini-security-spy-pen-camera-hd-1080p-hidden-portable-multifunctional-writing-camera-sports-action/p/itmd00daf4a32ccb?pid=SAYGFJ2YXPBGXBAC&lid=LSTSAYGFJ2YXPBGXBAC9E9ACB&marketplace=FLIPKART&q=camera&store=jek&srno=s_1_20&otracker=search&fm=organic&iid=edc7fe9f-161b-4066-bdc3-d102cd123c47.SAYGFJ2YXPBGXBAC.SEARCH&ppt=pp&ppn=pp&ssid=djl3pjqkao0000001763206512311&qH=dd6d2dcc679d12b9,2.3,55,bzrqx mini security spy pen camera hd p hidden portable multifunctional writing security camera sports and action camera black mp,bzrqx mini security spy pen camera hd p hidden portable multifunctional writing security camera sport action camera black mp,Bzrqx,Negative,0,129,20,Fair,3.188477030575748,Mid-Range
146,Camera,"Bzrqx Mini Security SPY HD 1080P Hidden Camera Pen Portable Multifunctional Writing Pen Mini Camera Sports and Action Camera  (Black, 12 MP)",3.6★,16,0,1566,55% off,https://www.flipkart.com/bzrqx-mini-security-spy-hd-1080p-hidden-camera-pen-portable-multifunctional-writing-sports-action/p/itm6bb55f7406e0d?pid=SAYGFJYCJW9YZQAY&lid=LSTSAYGFJYCJW9YZQAYX5ZAWJ&marketplace=FLIPKART&q=camera&store=jek&srno=s_1_21&otracker=search&fm=organic&iid=edc7fe9f-161b-4066-bdc3-d102cd123c47.SAYGFJYCJW9YZQAY.SEARCH&ppt=pp&ppn=pp&ssid=djl3pjqkao0000001763206512311&qH=dd6d2dcc679d12b9,3.6,55,bzrqx mini security spy hd p hidden camera pen portable multifunctional writing pen mini camera sports and action camera black mp,bzrqx mini security spy hd p hidden camera pen portable multifunctional writing pen mini camera sport action camera black mp,Bzrqx,Neutral,1,129,21,Good,10.19956803860238,Mid-Range
